	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
1504	128464448	Rightmove	Lambeth	furnished	Apartment		4.0	2.0	3250.0		812.5	2022-11-05	occupied	Long term	furnished	2022-10-27
1505	128054696	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3683.0		1841.5		occupied	Long term	furnished	2022-10-27
1506	128381645	Rightmove	Lambeth	unfurnished	Studio		0.0	1.0	1148.0		1148.0		occupied	Long term	part furnished	2022-10-27
1507	116749931	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	2990.0		2990.0	2022-10-28	available	Long term	part furnished	2022-10-27
1508	128293499	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	3445.0		3445.0		occupied	Long term	flexible	2022-10-27
1509	125478320	Rightmove	Camden	unfurnished	Flat		4.0	3.0	7995.0		1998.75	2022-10-28	available	Long term	unfurnished	2022-10-27
1510	128227373	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	2535.0		1267.5		occupied	Long term	furnished	2022-10-27
1511	128242748	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1196.0		1196.0	2022-10-29	occupied	Long term	furnished	2022-10-27
1512	128171828	Rightmove	Tower Hamlets	furnished	Apartment		3.0	2.0	4281.0		1427.0	2022-10-28	available	Long term	furnished	2022-10-27
1513	127928975	Rightmove	Kensington and Chelsea	furnished	Flat	66.0	2.0	1.0	5417.0	82.08	2708.5		occupied	Long term	furnished	2022-10-27
1514	652375	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2600.0		2600.0	2024-08-08	occupied		furnished	2022-10-27
1515	128462444	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	3142.0		3142.0	2022-10-28	available	Long term	furnished	2022-10-27
1516	128118458	Rightmove	Tower Hamlets	furnished	Apartment	46.0	1.0	1.0	2100.0	45.65	2100.0	2022-11-15	occupied	Long term	furnished	2022-10-27
1517	420197	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		4300.0		4300.0	2022-12-05	occupied		furnished	2022-10-27
1518	913399	Spotahome	City of London	furnished	Apartment		1.0	1.0	3690.0		3690.0	2022-12-11	occupied		furnished	2022-10-27
1519	428634	Spotahome	Islington	furnished	Apartment		2.0		4732.0		2366.0	2023-01-06	occupied		furnished	2022-10-27
1520	127040579	Rightmove	City of London	furnished	Apartment		3.0	3.0	11267.0		3755.67		occupied	Long term	furnished	2022-10-27
1521	128309777	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	3033.0		3033.0	2022-11-05	occupied	Long term	furnished	2022-10-27
1522	128106746	Rightmove	Camden	unfurnished	Flat		2.0		4008.0		2004.0	2022-10-28	available	Long term	unfurnished	2022-10-27
1523	127650593	Rightmove	Hammersmith and Fulham	unfurnished	Flat		3.0	2.0	3033.0		1011.0	2022-11-16	occupied	Long term	unfurnished	2022-10-27
1524	128394899	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	4008.0		2004.0	2022-10-28	available	Long term	furnished	2022-10-27
1525	124515353	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2000.0		2000.0	2023-03-05	occupied	Short term	furnished	2022-10-27
1526	128097932	Rightmove	City of Westminster	furnished	Flat	59.0	1.0	2.0	3012.0	51.05	3012.0	2023-01-24	occupied	Long term	furnished	2022-10-27
1527	128238458	Rightmove	Hackney	furnished	Apartment		2.0	2.0	2600.0		1300.0	2023-01-15	occupied	Long term	furnished	2022-10-27
1528	116244392	Rightmove	Islington	furnished	Apartment		2.0	1.0	3878.0		1939.0	2022-10-28	available	Long term	furnished	2022-10-27
1529	128136665	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	1.0	3098.0		1549.0	2022-10-28	available	Long term	furnished	2022-10-27
1530	128065508	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3033.0		1516.5		occupied	Long term	flexible	2022-10-27
1531	128091851	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2500.0		1250.0	2022-12-02	occupied	Long term	flexible	2022-10-27
1532	642349	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3915.0		3915.0	2022-11-10	occupied		furnished	2022-10-27
1533	128421341	Rightmove	Camden	furnished	Penthouse		3.0	3.0	7500.0		2500.0	2022-12-13	occupied	Long term	furnished	2022-10-27
1534	128390417	Rightmove	Kensington and Chelsea	unfurnished	Flat		1.0	1.0	2000.0		2000.0	2022-11-07	occupied	Long term	part furnished	2022-10-27
1535	127134104	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	4498.0		2249.0		occupied	Long term	furnished	2022-10-27
1536	114154760	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	1.0	2080.0		1040.0	2022-10-28	available	Long term	unfurnished	2022-10-27
1537	128458727	Rightmove	Hackney	unfurnished	Apartment		1.0	1.0	1900.0		1900.0	2022-10-31	occupied	Long term	unfurnished	2022-10-27
1538	603980	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3422.0		3422.0	2022-11-03	occupied		furnished	2022-10-27
1539	607191	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3033.0		3033.0	2022-11-03	occupied		furnished	2022-10-27
1540	128359154	Rightmove	Lambeth	furnished	Flat		2.0	1.0	1650.0		825.0	2022-11-22	occupied	Long term	furnished	2022-10-27
1541	128466455	Rightmove	Camden	unfurnished	Flat		1.0	1.0	1842.0		1842.0	2022-12-10	occupied	Long term	part furnished	2022-10-27
1542	128392001	Rightmove	City of Westminster	furnished	Flat	93.0	2.0	2.0	4312.0	46.37	2156.0		occupied	Long term	flexible	2022-10-27
1543	128161688	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1890.0		1890.0	2022-12-22	occupied	Long term	furnished	2022-10-27
1544	128295005	Rightmove	Kensington and Chelsea	furnished	Apartment		1.0	1.0	2100.0		2100.0	2022-11-26	occupied	Long term	furnished	2022-10-27
1545	118490459	Rightmove	Tower Hamlets	furnished	Apartment	90.0	2.0	2.0	4182.0	46.47	2091.0	2022-10-28	available	Long term	furnished	2022-10-27
1546	128128880	Rightmove	Camden	unfurnished	Apartment		2.0	3.0	4225.0		2112.5	2022-10-28	available	Long term	unfurnished	2022-10-27
1547	127767845	Rightmove	Lambeth	furnished	Flat	44.0	1.0	1.0	1650.0	37.5	1650.0		occupied	Long term	furnished	2022-10-27
1548	128009984	Rightmove	Lambeth	furnished	Flat		3.0	3.0	7150.0		2383.33		occupied	Long term	furnished	2022-10-27
1549	127480025	Rightmove	Islington	unfurnished	Flat		2.0		1850.0		925.0		occupied	Long term	unfurnished	2022-10-27
1550	127650239	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	7497.0		3748.5	2022-11-21	occupied	Short term	furnished	2022-10-27
1551	128295239	Rightmove	City of Westminster	unfurnished	Flat		2.0	3.0	4312.0		2156.0	2022-10-28	available	Long term	unfurnished	2022-10-27
1552	594742	Spotahome	Hammersmith and Fulham	furnished	Apartment	70.0	2.0	1.0	7410.0	105.86	3705.0	2022-12-04	occupied		furnished	2022-10-27
1553	128198579	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	3.0	10833.0		3611.0		occupied	Long term	flexible	2022-10-27
1554	124957532	Rightmove	Tower Hamlets	furnished	Flat		2.0		5000.0		2500.0	2022-10-28	available	Long term	furnished	2022-10-27
1555	343532	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2350.0		2350.0	2023-02-12	occupied		furnished	2022-10-27
1556	127468091	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	3462.0		1731.0	2022-10-28	available	Long term	furnished	2022-10-27
1557	127851869	Rightmove	Camden	unfurnished	Flat		1.0	1.0	2250.0		2250.0	2022-10-28	available	Long term	unfurnished	2022-10-27
1558	128207975	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	3150.0		3150.0	2022-11-19	occupied	Long term	furnished	2022-10-27
1559	440340	Spotahome	Kensington and Chelsea	furnished	Apartment	47.0	1.0	1.0	3750.0	79.79	3750.0	2023-01-01	occupied		furnished	2022-10-27
1560	127919915	Rightmove	Camden	furnished	Studio		0.0	1.0	2340.0		2340.0	2022-10-28	available	Long term	furnished	2022-10-27
1561	128391056	Rightmove	Lambeth	furnished	Flat	54.0	1.0	1.0	1800.0	33.33	1800.0		occupied	Long term	furnished	2022-10-27
1562	128235242	Rightmove	City of Westminster	unfurnished	Flat		2.0	2.0	4117.0		2058.5	2022-11-01	occupied	Long term	unfurnished	2022-10-27
1563	610109	Spotahome	Tower Hamlets	furnished	Studio		0.0		1790.0		1790.0	2023-07-17	occupied		furnished	2022-10-27
1564	128278724	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	2145.0		2145.0	2022-12-01	occupied	Long term	furnished	2022-10-27
1565	127254014	Rightmove	Camden	furnished	Penthouse		3.0	3.0	10812.0		3604.0	2022-11-10	occupied	Long term	flexible	2022-10-27
1566	127758929	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2400.0		1200.0	2022-11-09	occupied	Long term	furnished	2022-10-27
1567	127209179	Rightmove	Hammersmith and Fulham	furnished	Flat	66.0	2.0	2.0	4008.0	60.73	2004.0	2022-10-28	available	Long term	flexible	2022-10-27
1568	913477	Spotahome	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	3033.0		3033.0	2023-01-12	occupied		furnished	2022-10-27
1569	128132846	Rightmove	Hackney	furnished	Flat		2.0	1.0	2200.0		1100.0	2022-12-03	occupied	Long term	furnished	2022-10-27
1570	128419760	Rightmove	Camden	furnished	Apartment	100.0	3.0	2.0	6200.0	62.0	2066.67		occupied	Long term	furnished	2022-10-27
1571	128449499	Rightmove	City of Westminster	furnished	Flat		3.0		10833.0		3611.0		occupied	Long term	furnished	2022-10-27
1572	128189999	Rightmove	City of Westminster	unfurnished	Flat		2.0	2.0	2990.0		1495.0		occupied	Long term	unfurnished	2022-10-27
1573	363445	Spotahome	City of Westminster	furnished	Apartment	75.0	1.0	2.0	8850.0	118.0	8850.0	2022-10-27	available		furnished	2022-10-27
1574	355590	Spotahome	Lambeth	furnished	Apartment	70.0	2.0	2.0	2800.0	40.0	1400.0	2022-12-16	occupied		furnished	2022-10-27
1575	428630	Spotahome	Islington	furnished	Apartment		1.0		4368.0		4368.0	2023-01-01	occupied		furnished	2022-10-27
1576	127392041	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	2799.0		1399.5	2022-11-01	occupied	Long term	furnished	2022-10-27
1577	127971185	Rightmove	Hammersmith and Fulham	unfurnished	Flat		3.0	2.0	3600.0		1200.0	2022-10-28	available	Long term	unfurnished	2022-10-27
1578	128366606	Rightmove	Camden	furnished	Apartment		2.0	2.0	3142.0		1571.0	2022-10-28	available	Long term	furnished	2022-10-27
1579	128421902	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1699.0		1699.0	2022-10-28	available	Long term	furnished	2022-10-27
1580	127712093	Rightmove	Hammersmith and Fulham	furnished	Flat	148.0	4.0	3.0	6933.0	46.84	1733.25		occupied	Short term	furnished	2022-10-27
1581	123336368	Rightmove	Islington	furnished	Apartment	55.0	1.0	1.0	2780.0	50.55	2780.0	2022-11-22	occupied	Long term	furnished	2022-10-27
1582	127799426	Rightmove	Camden	furnished	Studio		0.0	1.0	2340.0		2340.0	2022-10-28	available	Long term	furnished	2022-10-27
1583	642016	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3915.0		3915.0	2022-11-26	occupied		furnished	2022-10-27
1584	126073109	Rightmove	Lambeth	unfurnished	Apartment		2.0		2195.0		1097.5		occupied	Long term	part furnished	2022-10-27
1585	128248184	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	2145.0		2145.0		occupied	Long term	furnished	2022-10-27
1586	126557810	Rightmove	Lambeth	furnished	Apartment	69.0	2.0	2.0	4470.0	64.78	2235.0	2023-01-15	occupied	Long term	furnished	2022-10-27
1587	123874901	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	furnished	2022-10-27
1588	128348420	Rightmove	Lambeth	furnished	Flat		1.0	1.0	3750.0		3750.0	2022-11-20	occupied	Long term	furnished	2022-10-27
1589	126724571	Rightmove	Tower Hamlets	unfurnished	Flat	64.0	2.0	1.0	2384.0	37.25	1192.0		occupied	Long term	unfurnished	2022-10-27
1590	126883007	Rightmove	Lambeth	furnished	Flat	74.0	2.0	2.0	3250.0	43.92	1625.0		occupied	Long term	furnished	2022-10-27
1591	127557422	Rightmove	Camden	furnished	Flat		2.0	1.0	4008.0		2004.0	2022-12-08	occupied	Short term	furnished	2022-10-27
1592	81948033	Rightmove	Tower Hamlets	furnished	Apartment	46.0	1.0	1.0	2690.0	58.48	2690.0	2022-11-21	occupied	Long term	furnished	2022-10-27
1593	126214727	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	furnished	2022-10-27
1594	128287535	Rightmove	City of Westminster	unfurnished	Apartment		2.0	1.0	3467.0		1733.5		occupied	Long term	unfurnished	2022-10-27
1595	127967720	Rightmove	Kensington and Chelsea	furnished	Apartment	118.0	2.0	2.0	16250.0	137.71	8125.0	2022-10-28	available	Long term	furnished	2022-10-27
1596	126066122	Rightmove	Hackney	unfurnished	Flat		2.0	2.0	5200.0		2600.0	2022-10-28	available	Long term	part furnished	2022-10-27
1597	85888068	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	3878.0		1939.0		occupied	Long term	furnished	2022-10-27
1598	127445612	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	3250.0		1625.0	2022-10-28	available	Long term	part furnished	2022-10-27
1599	123249455	Rightmove	Lambeth	furnished	Apartment	72.0	2.0	2.0	4170.0	57.92	2085.0	2022-12-05	occupied	Long term	furnished	2022-10-27
1600	126362096	Rightmove	Tower Hamlets	furnished	Flat		3.0		8233.0		2744.33	2022-10-28	available	Long term	furnished	2022-10-27
1601	561073	Spotahome	Camden	furnished	Apartment	60.0	2.0	1.0	3939.0	65.65	1969.5	2023-01-01	occupied		furnished	2022-10-27
1602	595907	Spotahome	Lambeth	furnished	Apartment	65.0	2.0	1.0	7125.0	109.62	3562.5	2022-11-12	occupied		furnished	2022-10-27
1603	127518743	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	2747.0		1373.5		occupied	Long term	furnished	2022-10-27
1604	127943720	Rightmove	Kensington and Chelsea	furnished	Flat	39.0	1.0	1.0	1842.0	47.23	1842.0		occupied	Long term	furnished	2022-10-27
1605	897868	Spotahome	Hammersmith and Fulham	furnished	Apartment	56.0	2.0	1.0	6412.5	114.5	3206.0	2023-01-31	occupied		furnished	2022-10-27
1606	128402825	Rightmove	Hackney	furnished	Flat		1.0	1.0	2200.0		2200.0	2022-12-03	occupied	Long term	furnished	2022-10-27
1607	127864574	Rightmove	Hackney	unfurnished	Flat	69.0	2.0	1.0	2817.0	40.83	1408.5		occupied	Long term	part furnished	2022-10-27
1608	190	Blueground	Tower Hamlets	furnished	Apartment	84.08	3.0	2.0	5360.0	63.81	1786.67	2022-12-06	occupied		furnished	2022-10-27
1609	428161	Spotahome	City of London	furnished	Apartment		1.0		4913.5		4913.0	2023-01-02	occupied		furnished	2022-10-27
1610	127151582	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	3510.0		1755.0	2022-10-28	available	Long term	flexible	2022-10-27
1611	127780718	Rightmove	City of Westminster	furnished	Flat		3.0	3.0	3878.0		1292.67	2022-10-28	available	Long term	flexible	2022-10-27
1612	127586939	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	6500.0		6500.0	2022-12-12	occupied	Short term	furnished	2022-10-27
1613	420045	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		3375.0		3375.0	2023-01-03	occupied		furnished	2022-10-27
1614	128462795	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	1733.0		1733.0		occupied	Long term	furnished	2022-10-27
1615	113184515	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	7254.0		2418.0	2022-10-28	available	Long term	furnished	2022-10-27
1616	126202763	Rightmove	Hackney	unfurnished	Apartment	74.0	2.0	2.0	2799.0	37.82	1399.5	2022-10-28	available	Long term	unfurnished	2022-10-27
1617	354023	Spotahome	City of Westminster	furnished	Apartment		1.0	1.0	5212.0		5212.0	2023-02-08	occupied		furnished	2022-10-27
1618	128433509	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	3033.0		3033.0	2022-11-05	occupied	Long term	furnished	2022-10-27
1619	128342753	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	3250.0		3250.0	2022-10-28	available	Short term	flexible	2022-10-27
1620	128293193	Rightmove	Tower Hamlets	unfurnished	Flat	46.0	1.0	1.0	1699.0	36.93	1699.0		occupied	Long term	unfurnished	2022-10-27
1621	127717898	Rightmove	Lambeth	furnished	Apartment		3.0	2.0	2700.0		900.0	2022-10-28	available	Long term	furnished	2022-10-27
1622	128370095	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	5417.0		2708.5	2022-10-28	available	Long term	furnished	2022-10-27
1623	422244	Spotahome	Camden	furnished	Apartment		1.0		3954.5		3954.0	2023-02-17	occupied		furnished	2022-10-27
1624	128131259	Rightmove	Lambeth	furnished	Flat	93.0	2.0	2.0	4334.0	46.6	2167.0		occupied	Long term	furnished	2022-10-27
1625	128341346	Rightmove	Tower Hamlets	furnished	Flat	82.0	2.0	2.0	5500.0	67.07	2750.0	2022-12-02	occupied	Short term	furnished	2022-10-27
1626	128116082	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	5850.0		2925.0	2022-10-28	available	Long term	flexible	2022-10-27
1627	128396300	Rightmove	Kensington and Chelsea	furnished	Apartment	92.0	2.0	2.0	3033.0	32.97	1516.5	2022-10-28	available	Long term	furnished	2022-10-27
1628	420092	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		4100.0		4100.0	2023-01-01	occupied		furnished	2022-10-27
1629	128401952	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2275.0		2275.0	2022-10-28	available	Long term	furnished	2022-10-27
1630	127388738	Rightmove	Camden	unfurnished	Flat		2.0	2.0	2925.0		1462.5	2022-10-28	available	Long term	unfurnished	2022-10-27
1631	386030	Spotahome	Lambeth	furnished	Apartment		2.0	1.0	4971.0		2485.5	2024-10-27	occupied		furnished	2022-10-27
1632	127647503	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2167.0		2167.0	2022-11-30	occupied	Long term	furnished	2022-10-27
1633	127539539	Rightmove	Kensington and Chelsea	unfurnished	Flat		3.0	2.0	12783.0		4261.0		occupied	Long term	unfurnished	2022-10-27
1634	128157290	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	9100.0		4550.0		occupied	Long term	flexible	2022-10-27
1635	128450072	Rightmove	Tower Hamlets	unfurnished	Flat	68.0	2.0	1.0	2275.0	33.46	1137.5		occupied	Long term	unfurnished	2022-10-27
1636	128342426	Rightmove	City of Westminster	unfurnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	part furnished	2022-10-27
1637	128144063	Rightmove	City of Westminster	furnished	Flat		5.0	5.0	8168.0		1633.6	2022-10-28	available	Long term	flexible	2022-10-27
1638	128013551	Rightmove	Lambeth	furnished	Flat	129.0	2.0	1.0	3250.0	25.19	1625.0		occupied	Long term	furnished	2022-10-27
1639	127226108	Rightmove	Hammersmith and Fulham	furnished	Penthouse		2.0	2.0	5850.0		2925.0	2022-10-28	available	Long term	flexible	2022-10-27
1640	119796239	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	4766.0		1588.67	2022-10-28	available	Long term	flexible	2022-10-27
1641	128356952	Rightmove	Tower Hamlets	furnished	Apartment		2.0	1.0	2200.0		1100.0	2022-10-31	occupied	Long term	flexible	2022-10-27
1642	127587011	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	3.0	43117.0		14372.33		occupied	Short term	furnished	2022-10-27
1643	343525	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2350.0		2350.0	2023-02-12	occupied		furnished	2022-10-27
1644	128362256	Rightmove	Islington	furnished	Apartment		2.0	2.0	3000.0		1500.0	2022-10-28	available	Long term	furnished	2022-10-27
1645	654332	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0	1.0	2473.0		2473.0	2023-04-01	occupied		furnished	2022-10-27
1646	127006988	Rightmove	Tower Hamlets	furnished	Apartment	89.0	3.0	2.0	6803.0	76.44	2267.67	2022-10-28	available	Long term	flexible	2022-10-27
1647	124245650	Rightmove	Lambeth	unfurnished	Flat		2.0	1.0	2050.0		1025.0		occupied	Long term	part furnished	2022-10-27
1648	74694221	Rightmove	Camden	furnished	Apartment	183.0	3.0	2.0	18417.0	100.64	6139.0		occupied	Long term	furnished	2022-10-27
1649	128386739	Rightmove	Hammersmith and Fulham	unfurnished	Flat		1.0	1.0	1700.0		1700.0	2023-01-06	occupied	Long term	part furnished	2022-10-27
1650	128450741	Rightmove	Hackney	unfurnished	Flat		3.0	1.0	2903.0		967.67		occupied	Long term	unfurnished	2022-10-27
1651	128103296	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	3467.0		3467.0		occupied	Long term	furnished	2022-10-27
1652	426717	Spotahome	City of London	furnished	Apartment		3.0		4500.0		1500.0	2024-04-17	occupied		furnished	2022-10-27
1653	127975709	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	furnished	2022-10-27
